idSequence,vlMin,vlMax,vlMean,vlStd,vlNonZero,dtInit,dtEnd
1319,0.0,63.37999725341797,2.055348432675056,3.760708900228335,123045,2023-04-26 01:00:00,2023-04-26 10:30:00
1320,0.0,63.37999725341797,2.0317021203060848,3.7204364993442223,123627,2023-04-26 01:30:00,2023-04-26 11:00:00
1321,0.0,63.37999725341797,1.9349178933983835,3.5842966960927463,124660,2023-04-26 02:00:00,2023-04-26 11:30:00
1322,0.0,63.37999725341797,1.8502187613024184,3.4815078469830736,125729,2023-04-26 02:30:00,2023-04-26 12:00:00
1323,0.0,39.308807373046875,1.8029901013651997,3.423623121226846,124186,2023-04-26 03:00:00,2023-04-26 12:30:00
1324,0.0,39.308807373046875,1.7643150191370436,3.4130935947093715,122332,2023-04-26 03:30:00,2023-04-26 13:00:00
1325,0.0,32.52000045776367,1.7150618639066961,3.3901915505989066,122885,2023-04-26 04:00:00,2023-04-26 13:30:00
1326,0.0,32.52000045776367,1.5994516944446917,3.209273181511819,123276,2023-04-26 04:30:00,2023-04-26 14:00:00
1327,0.0,32.52000045776367,1.481661521010043,3.006799555577892,123901,2023-04-26 05:00:00,2023-04-26 14:30:00
1328,0.0,32.52000045776367,1.3687359610467777,2.788075548818813,123913,2023-04-26 05:30:00,2023-04-26 15:00:00
1329,0.0,32.52000045776367,1.2736199478330386,2.5791426361778313,123291,2023-04-26 06:00:00,2023-04-26 15:30:00
1330,0.0,32.52000045776367,1.2426466724191225,2.4971084809722046,122078,2023-04-26 06:30:00,2023-04-26 16:00:00
1331,0.0,54.69999694824219,1.2138782802678592,2.5199737899822967,118857,2023-04-26 07:00:00,2023-04-26 16:30:00
1332,0.0,54.69999694824219,1.1968643895779505,2.558234045637511,115234,2023-04-26 07:30:00,2023-04-26 17:00:00
1333,0.0,54.69999694824219,1.1820569133740304,2.5918784322036146,113237,2023-04-26 08:00:00,2023-04-26 17:30:00
1334,0.0,54.69999694824219,1.183370544622056,2.638285188814015,110947,2023-04-26 08:30:00,2023-04-26 18:00:00
1335,0.0,54.69999694824219,1.2043256811722838,2.702057311246553,108672,2023-04-26 09:00:00,2023-04-26 18:30:00
1336,0.0,54.69999694824219,1.224848744609031,2.747515937233902,106562,2023-04-26 09:30:00,2023-04-26 19:00:00
1337,0.0,54.69999694824219,1.2614041156298545,2.7826188568526056,104406,2023-04-26 10:00:00,2023-04-26 19:30:00
1338,0.0,54.69999694824219,1.3052627570138602,2.8260300369237124,101647,2023-04-26 10:30:00,2023-04-26 20:00:00
1339,0.0,54.69999694824219,1.312110820668403,2.8425658944043897,100826,2023-04-26 11:00:00,2023-04-26 20:30:00
1340,0.0,54.69999694824219,1.3235604960001415,2.864812758212344,99689,2023-04-26 11:30:00,2023-04-26 21:00:00
1341,0.0,54.69999694824219,1.304342575462123,2.819276936046195,98798,2023-04-26 12:00:00,2023-04-26 21:30:00
1342,0.0,54.69999694824219,1.2993307587640797,2.826773329246744,97644,2023-04-26 12:30:00,2023-04-26 22:00:00
1343,0.0,54.69999694824219,1.2618595129953176,2.766815464687835,98271,2023-04-26 13:00:00,2023-04-26 22:30:00
1344,0.0,54.69999694824219,1.2683619044952414,2.7910249306191366,97514,2023-04-26 13:30:00,2023-04-26 23:00:00
1345,0.0,44.79999923706055,1.0890220512173028,2.229784018210733,78556,2023-05-02 00:00:00,2023-05-02 09:30:00
1346,0.0,44.79999923706055,1.10291570469093,2.2814753966186645,81433,2023-05-02 00:30:00,2023-05-02 10:00:00
1347,0.0,44.79999923706055,1.105242248052571,2.315189001001209,83883,2023-05-02 01:00:00,2023-05-02 10:30:00
1348,0.0,44.79999923706055,1.2023361290987724,2.5633251261859145,85777,2023-05-02 01:30:00,2023-05-02 11:00:00
1349,0.0,44.79999923706055,1.3050403044788448,2.8082680813534555,87675,2023-05-02 02:00:00,2023-05-02 11:30:00
1350,0.0,44.79999923706055,1.4357520058778672,3.0961384924128494,88188,2023-05-02 02:30:00,2023-05-02 12:00:00
1351,0.0,44.79999923706055,1.551468138357132,3.337944143773916,88697,2023-05-02 03:00:00,2023-05-02 12:30:00
1352,0.0,44.79999923706055,1.6372274832805702,3.5160602325255907,89728,2023-05-02 03:30:00,2023-05-02 13:00:00
1353,0.0,44.79999923706055,1.7382484042689086,3.693995520801163,89764,2023-05-02 04:00:00,2023-05-02 13:30:00
1354,0.0,44.79999923706055,1.8014956463129987,3.7811533372532495,91265,2023-05-02 04:30:00,2023-05-02 14:00:00
1355,0.0,44.79999923706055,1.8069932715139996,3.7531141757385993,94065,2023-05-02 05:00:00,2023-05-02 14:30:00
1356,0.0,44.67423629760742,1.8085894005166223,3.7061198847313603,96414,2023-05-02 05:30:00,2023-05-02 15:00:00
1357,0.0,44.67423629760742,1.8208817058030045,3.692455869472279,97526,2023-05-02 06:00:00,2023-05-02 15:30:00
1358,0.0,44.67423629760742,1.833711417618153,3.6909339478196217,99054,2023-05-02 06:30:00,2023-05-02 16:00:00
1359,0.0,44.67423629760742,1.8611595842999713,3.7119599669027634,99716,2023-05-02 07:00:00,2023-05-02 16:30:00
1360,0.0,45.71999740600586,1.9319134416486523,3.7753348895462264,98434,2023-05-02 07:30:00,2023-05-02 17:00:00
1361,0.0,45.71999740600586,1.9990830920339537,3.827854191304379,97273,2023-05-02 08:00:00,2023-05-02 17:30:00
1362,0.0,45.71999740600586,2.0143883855769285,3.824830741259854,97464,2023-05-02 08:30:00,2023-05-02 18:00:00
1363,0.0,45.71999740600586,2.021646452598383,3.8243801088212157,97566,2023-05-02 09:00:00,2023-05-02 18:30:00
1364,0.0,45.71999740600586,2.021519333709809,3.8109244981479384,97735,2023-05-02 09:30:00,2023-05-02 19:00:00
1365,0.0,45.71999740600586,2.0127511460937857,3.7830325631342654,97677,2023-05-02 10:00:00,2023-05-02 19:30:00
1366,0.0,45.71999740600586,2.0230161275367657,3.79208891407375,97777,2023-05-02 10:30:00,2023-05-02 20:00:00
1367,0.0,45.71999740600586,2.0578950353394276,3.8122221618648644,97776,2023-05-02 11:00:00,2023-05-02 20:30:00
1368,0.0,45.71999740600586,1.978323082065684,3.721208269773269,98556,2023-05-02 11:30:00,2023-05-02 21:00:00
1369,0.0,45.71999740600586,1.9085185498782429,3.643279188938161,99086,2023-05-02 12:00:00,2023-05-02 21:30:00
1370,0.0,45.71999740600586,1.8209432357864896,3.501969864558419,99846,2023-05-02 12:30:00,2023-05-02 22:00:00
1371,0.0,45.71999740600586,1.7503408416771304,3.380960553812156,100814,2023-05-02 13:00:00,2023-05-02 22:30:00
1372,0.0,45.71999740600586,1.7184183354580413,3.3005812227759015,100848,2023-05-02 13:30:00,2023-05-02 23:00:00
1373,0.0,38.81999969482422,1.0570184257426385,2.4690409738722496,96023,2023-05-03 00:00:00,2023-05-03 09:30:00
1374,0.0,38.81999969482422,0.9750119383597897,2.3559426591168746,96731,2023-05-03 00:30:00,2023-05-03 10:00:00
1375,0.0,38.81999969482422,0.8972910093749784,2.232314713345181,97179,2023-05-03 01:00:00,2023-05-03 10:30:00
1376,0.0,38.81999969482422,0.8628818047037597,2.1380828068145905,95459,2023-05-03 01:30:00,2023-05-03 11:00:00
1377,0.0,38.81999969482422,0.829050315617679,2.0366620392619037,94607,2023-05-03 02:00:00,2023-05-03 11:30:00
1378,0.0,29.809999465942383,0.7935531209303079,1.9393088911923262,93754,2023-05-03 02:30:00,2023-05-03 12:00:00
1379,0.0,29.809999465942383,0.7897969052006487,1.934504136181405,91635,2023-05-03 03:00:00,2023-05-03 12:30:00
1380,0.0,29.809999465942383,0.7827972553417931,1.94224481930279,89574,2023-05-03 03:30:00,2023-05-03 13:00:00
1381,0.0,29.809999465942383,0.7762887738591239,1.9504438415108372,87336,2023-05-03 04:00:00,2023-05-03 13:30:00
1382,0.0,29.809999465942383,0.7726211820872299,1.953515808567148,85293,2023-05-03 04:30:00,2023-05-03 14:00:00
1383,0.0,29.809999465942383,0.742824333540333,1.806628411621138,83681,2023-05-03 05:00:00,2023-05-03 14:30:00
1384,0.0,28.11799430847168,0.7101000774229973,1.6354101577553635,82223,2023-05-03 05:30:00,2023-05-03 15:00:00
1385,0.0,28.11799430847168,0.7007028786369912,1.5732166320521603,79998,2023-05-03 06:00:00,2023-05-03 15:30:00
1386,0.0,28.11799430847168,0.6877751562988041,1.5497923350960543,78053,2023-05-03 06:30:00,2023-05-03 16:00:00
1387,0.0,28.11799430847168,0.6856572485448217,1.5479109924816792,75981,2023-05-03 07:00:00,2023-05-03 16:30:00
1388,0.0,38.70000076293945,0.7554615192156677,1.8381419003692747,74449,2023-05-03 07:30:00,2023-05-03 17:00:00
1389,0.0,38.70000076293945,0.8403257646845168,2.115418533238103,72728,2023-05-03 08:00:00,2023-05-03 17:30:00
1390,0.0,38.70000076293945,0.9045936788302779,2.2572809098364006,71934,2023-05-03 08:30:00,2023-05-03 18:00:00
1391,0.0,38.70000076293945,0.9684408483223149,2.3571732981965936,71121,2023-05-03 09:00:00,2023-05-03 18:30:00
1392,0.0,38.70000076293945,1.0310634387261428,2.4327681965885524,70408,2023-05-03 09:30:00,2023-05-03 19:00:00
1393,0.0,38.70000076293945,1.0862168713425748,2.4739025842223543,69575,2023-05-03 10:00:00,2023-05-03 19:30:00
1394,0.0,38.70000076293945,1.1399070681455612,2.51904404081444,68945,2023-05-03 10:30:00,2023-05-03 20:00:00
1395,0.0,38.70000076293945,1.210251723312434,2.6023293913342793,68560,2023-05-03 11:00:00,2023-05-03 20:30:00
1396,0.0,38.70000076293945,1.2144818787722087,2.642693378054409,70438,2023-05-03 11:30:00,2023-05-03 21:00:00
1397,0.0,38.70000076293945,1.228971517734794,2.710067593033115,72560,2023-05-03 12:00:00,2023-05-03 21:30:00
1398,0.0,40.59915542602539,1.2502862954099594,2.80855547222164,74798,2023-05-03 12:30:00,2023-05-03 22:00:00
1399,0.0,40.59915542602539,1.257030727463365,2.8612224500522845,77539,2023-05-03 13:00:00,2023-05-03 22:30:00
1400,0.0,58.32398986816406,1.28311425264976,3.051854124714305,80152,2023-05-03 13:30:00,2023-05-03 23:00:00
1401,0.0,59.529998779296875,1.3991888410425655,3.804076344734606,82749,2023-05-04 00:00:00,2023-05-04 09:30:00
1402,0.0,59.529998779296875,1.3712398098172558,3.7662469495073343,83779,2023-05-04 00:30:00,2023-05-04 10:00:00
1403,0.0,59.529998779296875,1.3706823983629743,3.778147201604893,83054,2023-05-04 01:00:00,2023-05-04 10:30:00
1404,0.0,59.529998779296875,1.3547798606519963,3.7514525372298158,84098,2023-05-04 01:30:00,2023-05-04 11:00:00
1405,0.0,59.529998779296875,1.3283110879159,3.7080365803727524,85572,2023-05-04 02:00:00,2023-05-04 11:30:00
1406,0.0,59.529998779296875,1.3137460527588258,3.6939409772598273,85958,2023-05-04 02:30:00,2023-05-04 12:00:00
1407,0.0,59.529998779296875,1.3176163367509857,3.7310162166834453,85018,2023-05-04 03:00:00,2023-05-04 12:30:00
1408,0.0,59.529998779296875,1.3288313595291377,3.7705498420823687,82753,2023-05-04 03:30:00,2023-05-04 13:00:00
1409,0.0,59.529998779296875,1.3133592171379638,3.747632896105976,80491,2023-05-04 04:00:00,2023-05-04 13:30:00
1410,0.0,59.529998779296875,1.2542479610354185,3.4983615245722337,81231,2023-05-04 04:30:00,2023-05-04 14:00:00
1411,0.0,53.82522201538086,1.203725548895391,3.240761141727517,81932,2023-05-04 05:00:00,2023-05-04 14:30:00
1412,0.0,50.4185676574707,1.167645095003942,3.0706388257132207,81940,2023-05-04 05:30:00,2023-05-04 15:00:00
1413,0.0,47.45760726928711,1.1415937028969916,2.9458912424380967,82185,2023-05-04 06:00:00,2023-05-04 15:30:00
1414,0.0,41.65945816040039,1.1369996263827222,2.8744911702425955,82073,2023-05-04 06:30:00,2023-05-04 16:00:00
1415,0.0,39.57959747314453,1.1848204901710426,2.9385939978751185,81156,2023-05-04 07:00:00,2023-05-04 16:30:00
1416,0.0,39.57959747314453,1.2198836499049703,2.934623813187965,78845,2023-05-04 07:30:00,2023-05-04 17:00:00
1417,0.0,39.57959747314453,1.3004618157940075,3.044344271420028,76724,2023-05-04 08:00:00,2023-05-04 17:30:00
1418,0.0,39.57959747314453,1.373434763421579,3.149719139165257,75631,2023-05-04 08:30:00,2023-05-04 18:00:00
1419,0.0,39.57959747314453,1.4090766012926308,3.149652568907946,75743,2023-05-04 09:00:00,2023-05-04 18:30:00
1420,0.0,39.57959747314453,1.4504229048862591,3.1525683375042863,76168,2023-05-04 09:30:00,2023-05-04 19:00:00
1421,0.0,39.57959747314453,1.4804689091985195,3.126176910272447,76675,2023-05-04 10:00:00,2023-05-04 19:30:00
1422,0.0,39.57959747314453,1.5089428247512449,3.1198136131915217,77973,2023-05-04 10:30:00,2023-05-04 20:00:00
1423,0.0,39.57959747314453,1.509822343486769,3.102060047248758,80388,2023-05-04 11:00:00,2023-05-04 20:30:00
1424,0.0,39.57959747314453,1.5023113353023716,3.0656262369047975,82493,2023-05-04 11:30:00,2023-05-04 21:00:00
1425,0.0,38.02000045776367,1.5158244424544467,3.073814663660382,84290,2023-05-04 12:00:00,2023-05-04 21:30:00
1426,0.0,38.02000045776367,1.5269331731638591,3.105462389393402,86302,2023-05-04 12:30:00,2023-05-04 22:00:00
1427,0.0,38.02000045776367,1.520328444541938,3.0867072141815908,89885,2023-05-04 13:00:00,2023-05-04 22:30:00
1428,0.0,38.02000045776367,1.523948724481155,3.079464123825022,92485,2023-05-04 13:30:00,2023-05-04 23:00:00
1429,0.0,50.00055694580078,1.4965772721556518,2.940385133974241,152018,2023-05-05 00:00:00,2023-05-05 09:30:00
1430,0.0,50.00055694580078,1.504140195146627,2.9597722609021395,156949,2023-05-05 00:30:00,2023-05-05 10:00:00
1431,0.0,50.00055694580078,1.5238717225164962,2.9823100157324873,161537,2023-05-05 01:00:00,2023-05-05 10:30:00
1432,0.0,50.00055694580078,1.5172030815258866,2.9497761560174287,168083,2023-05-05 01:30:00,2023-05-05 11:00:00
1433,0.0,50.00055694580078,1.5451371214391276,2.996783639083437,175080,2023-05-05 02:00:00,2023-05-05 11:30:00
1434,0.0,50.00055694580078,1.59917213002535,3.0727477112624983,179144,2023-05-05 02:30:00,2023-05-05 12:00:00
1435,0.0,50.00055694580078,1.6489793596964224,3.1504884878710517,179430,2023-05-05 03:00:00,2023-05-05 12:30:00
1436,0.0,50.00055694580078,1.7261577234675982,3.2697083755354397,177709,2023-05-05 03:30:00,2023-05-05 13:00:00
1437,0.0,50.00055694580078,1.8012721132426393,3.3760957955868443,178724,2023-05-05 04:00:00,2023-05-05 13:30:00
1438,0.0,50.00055694580078,1.8546252951527733,3.4277606492166326,183656,2023-05-05 04:30:00,2023-05-05 14:00:00
1439,0.0,50.00055694580078,1.8810856159553628,3.4132388746246973,188872,2023-05-05 05:00:00,2023-05-05 14:30:00
1440,0.0,50.00055694580078,1.9214574174964572,3.4128958681859514,193055,2023-05-05 05:30:00,2023-05-05 15:00:00
1441,0.0,50.00055694580078,1.9775910150675022,3.4520586168238143,195428,2023-05-05 06:00:00,2023-05-05 15:30:00
1442,0.0,50.00055694580078,2.0343032086902375,3.5051798244009267,197604,2023-05-05 06:30:00,2023-05-05 16:00:00
1443,0.0,50.00055694580078,2.109947973486705,3.5876072966851305,198375,2023-05-05 07:00:00,2023-05-05 16:30:00
1444,0.0,50.00055694580078,2.2704712840587655,3.8619845636434595,197156,2023-05-05 07:30:00,2023-05-05 17:00:00
1445,0.0,50.00055694580078,2.43094412577238,4.120183468605074,195431,2023-05-05 08:00:00,2023-05-05 17:30:00
1446,0.0,50.00055694580078,2.552368716332448,4.249682464119717,195475,2023-05-05 08:30:00,2023-05-05 18:00:00
1447,0.0,43.73999786376953,2.6524199559664146,4.327497298885698,195108,2023-05-05 09:00:00,2023-05-05 18:30:00
1448,0.0,43.73999786376953,2.7436351055628077,4.4096183145635015,196265,2023-05-05 09:30:00,2023-05-05 19:00:00
1449,0.0,43.73999786376953,2.810878451438413,4.455307375748798,197782,2023-05-05 10:00:00,2023-05-05 19:30:00
1450,0.0,43.73999786376953,2.864846951602665,4.485157086007533,199162,2023-05-05 10:30:00,2023-05-05 20:00:00
1451,0.0,43.73999786376953,2.897479333086024,4.511884043320951,200780,2023-05-05 11:00:00,2023-05-05 20:30:00
1452,0.0,43.73999786376953,2.9394375429212616,4.564104374604947,202688,2023-05-05 11:30:00,2023-05-05 21:00:00
1453,0.0,45.38755798339844,2.9473567147747817,4.626955060327023,204527,2023-05-05 12:00:00,2023-05-05 21:30:00
1454,0.0,45.38755798339844,2.934184005277036,4.687143433993995,207566,2023-05-05 12:30:00,2023-05-05 22:00:00
1455,0.0,49.84318923950195,2.919813206009643,4.749299992864608,212561,2023-05-05 13:00:00,2023-05-05 22:30:00
1456,0.0,49.84318923950195,2.846456768337122,4.74783996131436,220426,2023-05-05 13:30:00,2023-05-05 23:00:00
1457,0.0,55.13999938964844,1.8930359362392926,3.644587433802493,158208,2023-05-06 00:00:00,2023-05-06 09:30:00
1458,0.0,55.13999938964844,1.830639487169293,3.4980392581314854,155823,2023-05-06 00:30:00,2023-05-06 10:00:00
1459,0.0,50.10639190673828,1.7680198482073424,3.44186271408989,159314,2023-05-06 01:00:00,2023-05-06 10:30:00
1460,0.0,50.10639190673828,1.7000889044935268,3.339317114888999,163421,2023-05-06 01:30:00,2023-05-06 11:00:00
1461,0.0,50.10639190673828,1.6331387435295435,3.234680529620841,165761,2023-05-06 02:00:00,2023-05-06 11:30:00
1462,0.0,50.10639190673828,1.5989998603958793,3.185585410735894,160070,2023-05-06 02:30:00,2023-05-06 12:00:00
1463,0.0,50.10639190673828,1.5619049935585818,3.1482950368888414,153945,2023-05-06 03:00:00,2023-05-06 12:30:00
1464,0.0,50.10639190673828,1.5309568366798076,3.1243401972998006,146227,2023-05-06 03:30:00,2023-05-06 13:00:00
1465,0.0,50.10639190673828,1.4748762095595183,3.069446775584467,141848,2023-05-06 04:00:00,2023-05-06 13:30:00
1466,0.0,50.10639190673828,1.4115034128962014,3.0000752931274066,138030,2023-05-06 04:30:00,2023-05-06 14:00:00
1467,0.0,50.10639190673828,1.3790570337170334,2.99302707809588,141708,2023-05-06 05:00:00,2023-05-06 14:30:00
1468,0.0,50.10639190673828,1.353507966349053,2.9684592982055955,145912,2023-05-06 05:30:00,2023-05-06 15:00:00
1469,0.0,50.10639190673828,1.3325347531266258,2.938779100031739,147877,2023-05-06 06:00:00,2023-05-06 15:30:00
1470,0.0,50.10639190673828,1.3115388399327668,2.881066751349673,148005,2023-05-06 06:30:00,2023-05-06 16:00:00
1471,0.0,50.10639190673828,1.2850388096612064,2.8105773586720937,147181,2023-05-06 07:00:00,2023-05-06 16:30:00
1472,0.0,50.10639190673828,1.2613576611701407,2.7305341756700194,143302,2023-05-06 07:30:00,2023-05-06 17:00:00
1473,0.0,50.10639190673828,1.2311390098346977,2.6500204716670286,138845,2023-05-06 08:00:00,2023-05-06 17:30:00
1474,0.0,50.10639190673828,1.2123839347838117,2.5811584792969913,135835,2023-05-06 08:30:00,2023-05-06 18:00:00
1475,0.0,50.10639190673828,1.185816995742108,2.4843681722393987,136496,2023-05-06 09:00:00,2023-05-06 18:30:00
1476,0.0,50.10639190673828,1.18293626723823,2.431826764074422,136970,2023-05-06 09:30:00,2023-05-06 19:00:00
1477,0.0,50.10639190673828,1.197311773414014,2.396550226671166,136907,2023-05-06 10:00:00,2023-05-06 19:30:00
1478,0.0,50.10639190673828,1.230386572745271,2.444442936293477,136869,2023-05-06 10:30:00,2023-05-06 20:00:00
1479,0.0,42.599998474121094,1.2778716804738885,2.539618581712912,137076,2023-05-06 11:00:00,2023-05-06 20:30:00
1480,0.0,42.599998474121094,1.3495727431984548,2.7253786850048565,136868,2023-05-06 11:30:00,2023-05-06 21:00:00
1481,0.0,42.599998474121094,1.4471436437224758,3.006309933916775,138485,2023-05-06 12:00:00,2023-05-06 21:30:00
1482,0.0,42.599998474121094,1.5002850567930697,3.0976918185766875,143596,2023-05-06 12:30:00,2023-05-06 22:00:00
1483,0.0,42.599998474121094,1.5430047636724826,3.181379479752173,145879,2023-05-06 13:00:00,2023-05-06 22:30:00
1484,0.0,37.62399673461914,1.5845104424074499,3.255185675386097,148205,2023-05-06 13:30:00,2023-05-06 23:00:00
1485,0.0,33.102108001708984,1.5413393644370468,2.7681215803027537,144218,2023-05-07 00:00:00,2023-05-07 09:30:00
1486,0.0,39.17799377441406,1.4869228887657628,2.636539078718277,145330,2023-05-07 00:30:00,2023-05-07 10:00:00
1487,0.0,39.17799377441406,1.4653633474920924,2.5944938813984,150809,2023-05-07 01:00:00,2023-05-07 10:30:00
1488,0.0,39.17799377441406,1.4466945414056225,2.553862107559376,156332,2023-05-07 01:30:00,2023-05-07 11:00:00
1489,0.0,47.439998626708984,1.4749444933667397,2.6397589189386594,159105,2023-05-07 02:00:00,2023-05-07 11:30:00
1490,0.0,47.70000076293945,1.539308535269574,2.7614059310263808,155396,2023-05-07 02:30:00,2023-05-07 12:00:00
1491,0.0,47.70000076293945,1.582022438307254,2.8247125035906637,151874,2023-05-07 03:00:00,2023-05-07 12:30:00
1492,0.0,47.70000076293945,1.6379571548577943,2.938251882147724,150304,2023-05-07 03:30:00,2023-05-07 13:00:00
1493,0.0,47.70000076293945,1.6957917697307332,3.0466191214832605,148211,2023-05-07 04:00:00,2023-05-07 13:30:00
1494,0.0,47.70000076293945,1.7219034922531244,3.077203766665556,151113,2023-05-07 04:30:00,2023-05-07 14:00:00
1495,0.0,47.70000076293945,1.7471917083116315,3.0982242704638683,154145,2023-05-07 05:00:00,2023-05-07 14:30:00
1496,0.0,47.70000076293945,1.7675513461760604,3.1055006438770363,157140,2023-05-07 05:30:00,2023-05-07 15:00:00
1497,0.0,47.70000076293945,1.8107927600110896,3.1661483415604743,159896,2023-05-07 06:00:00,2023-05-07 15:30:00
1498,0.0,47.70000076293945,1.8582310129926074,3.223957921289717,160746,2023-05-07 06:30:00,2023-05-07 16:00:00
1499,0.0,47.70000076293945,1.9072584461022377,3.276277995970828,157712,2023-05-07 07:00:00,2023-05-07 16:30:00
1500,0.0,47.70000076293945,2.01036080829831,3.4371696616169487,154854,2023-05-07 07:30:00,2023-05-07 17:00:00
1501,0.0,47.70000076293945,2.0636965582798457,3.4739672286310195,151595,2023-05-07 08:00:00,2023-05-07 17:30:00
1502,0.0,47.70000076293945,2.1163872254750657,3.5048284344989566,148071,2023-05-07 08:30:00,2023-05-07 18:00:00
1503,0.0,47.70000076293945,2.1557788494946655,3.5381225158627876,146906,2023-05-07 09:00:00,2023-05-07 18:30:00
1504,0.0,47.70000076293945,2.201554215911683,3.6505322395347988,145433,2023-05-07 09:30:00,2023-05-07 19:00:00
1505,0.0,47.70000076293945,2.2808918422784235,3.831278977330006,144134,2023-05-07 10:00:00,2023-05-07 19:30:00
1506,0.0,47.70000076293945,2.3640034765016518,4.008748596261398,142125,2023-05-07 10:30:00,2023-05-07 20:00:00
1507,0.0,47.70000076293945,2.4703138214136318,4.185469817470716,140506,2023-05-07 11:00:00,2023-05-07 20:30:00
1508,0.0,47.70000076293945,2.5763598387163427,4.36294142625057,139408,2023-05-07 11:30:00,2023-05-07 21:00:00
1509,0.0,50.358787536621094,2.6340762252005403,4.502122912690551,140942,2023-05-07 12:00:00,2023-05-07 21:30:00
1510,0.0,61.7599983215332,2.630215011337411,4.543294080437678,141312,2023-05-07 12:30:00,2023-05-07 22:00:00
1511,0.0,61.7599983215332,2.6344707613847684,4.5990646508677235,141663,2023-05-07 13:00:00,2023-05-07 22:30:00
1512,0.0,61.7599983215332,2.6107145402772765,4.614955968327735,142784,2023-05-07 13:30:00,2023-05-07 23:00:00
1513,0.0,52.18000030517578,1.5422320005369055,3.4304492307641907,24613,2023-05-26 00:00:00,2023-05-26 09:30:00
1514,0.0,52.18000030517578,1.5288462738313107,3.4119401770135958,27227,2023-05-26 00:30:00,2023-05-26 10:00:00
1515,0.0,52.18000030517578,1.4734093767074519,3.307252229122393,30164,2023-05-26 01:00:00,2023-05-26 10:30:00
1516,0.0,52.18000030517578,1.4228257718820774,3.1979141649531386,33119,2023-05-26 01:30:00,2023-05-26 11:00:00
1517,0.0,52.18000030517578,1.374699811477975,3.1103043571484066,35714,2023-05-26 02:00:00,2023-05-26 11:30:00
1518,0.0,52.18000030517578,1.5082618312588512,3.3433811956055246,37324,2023-05-26 02:30:00,2023-05-26 12:00:00
1519,0.0,52.18000030517578,1.6298434680680152,3.53058755360268,38895,2023-05-26 03:00:00,2023-05-26 12:30:00
1520,0.0,52.18000030517578,1.6536354680307765,3.544384539810937,41676,2023-05-26 03:30:00,2023-05-26 13:00:00
1521,0.0,52.18000030517578,1.6485974102560323,3.5174692653018145,44261,2023-05-26 04:00:00,2023-05-26 13:30:00
1522,0.0,52.18000030517578,1.6463457947411404,3.4884926496132254,46618,2023-05-26 04:30:00,2023-05-26 14:00:00
1523,0.0,35.95000076293945,1.5859478761680676,3.359318875966476,49878,2023-05-26 05:00:00,2023-05-26 14:30:00
1524,0.0,35.95000076293945,1.4990512451010827,3.169600715141689,52908,2023-05-26 05:30:00,2023-05-26 15:00:00
1525,0.0,35.83479309082031,1.4272745066955574,2.995498080347973,56070,2023-05-26 06:00:00,2023-05-26 15:30:00
1526,0.0,35.83479309082031,1.3973725396526426,2.89717608381452,58337,2023-05-26 06:30:00,2023-05-26 16:00:00
1527,0.0,35.83479309082031,1.3590848795359383,2.793599797057952,60679,2023-05-26 07:00:00,2023-05-26 16:30:00
1528,0.0,64.44999694824219,1.7051814019095002,4.131942482750424,61224,2023-05-26 07:30:00,2023-05-26 17:00:00
1529,0.0,64.44999694824219,2.0331331074073296,5.021388282644043,61699,2023-05-26 08:00:00,2023-05-26 17:30:00
1530,0.0,64.44999694824219,2.215113868377352,5.373804599219312,63794,2023-05-26 08:30:00,2023-05-26 18:00:00
1531,0.0,64.44999694824219,2.374518700530871,5.621937717060462,65678,2023-05-26 09:00:00,2023-05-26 18:30:00
1532,0.0,64.44999694824219,2.5038969718614115,5.795951583368699,68000,2023-05-26 09:30:00,2023-05-26 19:00:00
1533,0.0,64.44999694824219,2.6052783000580226,5.907939824487053,70061,2023-05-26 10:00:00,2023-05-26 19:30:00
1534,0.0,64.44999694824219,2.6975510109682106,5.991058176300449,71873,2023-05-26 10:30:00,2023-05-26 20:00:00
1535,0.0,64.44999694824219,2.7766469996305894,6.040110052144548,73723,2023-05-26 11:00:00,2023-05-26 20:30:00
1536,0.0,64.44999694824219,2.8330146809417953,6.050858175320997,75357,2023-05-26 11:30:00,2023-05-26 21:00:00
1537,0.0,64.44999694824219,2.8495745532059034,6.013792697583204,77156,2023-05-26 12:00:00,2023-05-26 21:30:00
1538,0.0,64.44999694824219,2.732686879539763,5.878948761114156,79829,2023-05-26 12:30:00,2023-05-26 22:00:00
1539,0.0,64.44999694824219,2.6463760615001095,5.7452921478211705,82753,2023-05-26 13:00:00,2023-05-26 22:30:00
1540,0.0,64.44999694824219,2.634775918373642,5.697938315868845,83811,2023-05-26 13:30:00,2023-05-26 23:00:00
1541,0.0,46.189998626708984,1.52114079188588,3.1218199137014726,67434,2023-05-27 00:00:00,2023-05-27 09:30:00
1542,0.0,46.189998626708984,1.4144415559450536,2.955272256389043,69860,2023-05-27 00:30:00,2023-05-27 10:00:00
1543,0.0,46.189998626708984,1.3384828939533644,2.859033582473508,72425,2023-05-27 01:00:00,2023-05-27 10:30:00
1544,0.0,68.01000213623047,1.393133844747017,3.369266715454932,73689,2023-05-27 01:30:00,2023-05-27 11:00:00
1545,0.0,68.01000213623047,1.4363022378702337,3.749424232935611,75633,2023-05-27 02:00:00,2023-05-27 11:30:00
